Wavelength (Å),Sum,He I (9.8e-01),He II (2.2e-04),Ne I (9.9e-03),Ne II (1.1e-04),Ne III (3.7e-15),Ar I (2.8e-03),Ar II (7.2e-03),Ar III (7.6e-08)
9151.9,8.223e+1,2.348e-4,,3.502e-1,,,8.188e+1,,
9153.8,7.595e+1,1.789e-4,,3.543e-1,,,7.560e+1,,
9155.8,6.952e+1,1.335e-4,,3.575e-1,,,6.916e+1,,
9157.7,6.365e+1,1.004e-4,,3.595e-1,,,6.329e+1,,
9159.6,5.808e+1,7.514e-5,,3.608e-1,,,5.772e+1,,
9161.5,5.284e+1,5.588e-5,,3.614e-1,,,5.248e+1,,
9163.5,4.774e+1,4.065e-5,,3.617e-1,,,4.738e+1,,
9165.4,4.332e+1,2.987e-5,,3.617e-1,,,4.296e+1,,
9167.3,3.934e+1,2.181e-5,,3.617e-1,,,3.898e+1,,
9169.2,3.580e+1,1.584e-5,,3.618e-1,,,3.544e+1,,
9171.2,3.257e+1,1.123e-5,,3.624e-1,,,3.221e+1,,
9173.1,2.997e+1,8.056e-6,,3.635e-1,,,2.961e+1,,
9175,2.783e+1,5.743e-6,,3.652e-1,,,2.746e+1,,
9176.9,2.612e+1,4.071e-6,,3.677e-1,,,2.575e+1,,
9178.8,2.484e+1,2.868e-6,,3.712e-1,,,2.447e+1,,
9180.8,2.394e+1,1.971e-6,,3.758e-1,,,2.356e+1,,
9182.7,2.348e+1,1.372e-6,,3.811e-1,,,2.310e+1,,
9184.6,2.338e+1,9.491e-7,,3.874e-1,,,2.299e+1,,
9186.5,2.362e+1,6.528e-7,,3.945e-1,,,2.322e+1,,
9188.5,2.420e+1,4.374e-7,,4.028e-1,,,2.380e+1,,
9190.4,2.504e+1,2.972e-7,,4.113e-1,,,2.463e+1,,
9192.3,2.613e+1,2.007e-7,,4.203e-1,,,2.571e+1,,
9194.2,2.743e+1,1.348e-7,,4.295e-1,,,2.700e+1,,
9196.2,2.900e+1,8.805e-8,,4.393e-1,,,2.856e+1,,
9198.1,3.064e+1,5.840e-8,,4.483e-1,,,3.019e+1,,
9200,3.239e+1,3.851e-8,,4.570e-1,,,3.193e+1,,
9201.9,3.422e+1,2.524e-8,,4.650e-1,,,3.375e+1,,
9203.8,3.609e+1,1.645e-8,,4.721e-1,,,3.562e+1,,
9205.8,3.806e+1,1.041e-8,,4.784e-1,,,3.758e+1,,
9207.7,3.990e+1,6.701e-9,,4.830e-1,,,3.942e+1,,
9209.6,4.168e+1,4.288e-9,,4.862e-1,,,4.120e+1,,
9211.5,4.336e+1,2.727e-9,,4.878e-1,,,4.287e+1,,
9213.5,4.499e+1,1.683e-9,,4.875e-1,,,4.450e+1,,
9215.4,4.637e+1,1.058e-9,,4.854e-1,,,4.588e+1,,
9217.3,4.756e+1,6.607e-10,,4.815e-1,,,4.708e+1,,
9219.2,4.854e+1,4.103e-10,,4.756e-1,,,4.807e+1,,
9221.2,4.933e+1,2.469e-10,,4.675e-1,,,4.886e+1,,
9223.1,4.982e+1,1.514e-10,,4.579e-1,,,4.936e+1,,
9225,5.006e+1,9.235e-11,,4.466e-1,,,4.961e+1,,
9226.9,5.003e+1,5.598e-11,,4.338e-1,,,4.960e+1,,
9228.8,4.974e+1,3.374e-11,,4.196e-1,,,4.932e+1,,
9230.8,4.915e+1,1.967e-11,,4.034e-1,,,4.875e+1,,
9232.7,4.833e+1,1.171e-11,,3.870e-1,,,4.794e+1,,
9234.6,4.727e+1,6.929e-12,,3.697e-1,,,4.690e+1,,
9236.5,4.599e+1,4.076e-12,,3.520e-1,,,4.563e+1,,
9238.5,4.441e+1,2.317e-12,,3.330e-1,,,4.408e+1,,
9240.4,4.273e+1,1.346e-12,,3.149e-1,,,4.242e+1,,
9242.3,4.090e+1,7.779e-13,,2.970e-1,,,4.060e+1,,
9244.2,3.894e+1,4.467e-13,,2.795e-1,,,3.866e+1,,
9246.2,3.676e+1,2.476e-13,,2.619e-1,,,3.650e+1,,
9248.1,3.463e+1,1.405e-13,,2.460e-1,,,3.438e+1,,
9250,3.245e+1,7.921e-14,,2.313e-1,,,3.222e+1,,
9251.9,3.026e+1,4.441e-14,,2.178e-1,,,3.004e+1,,
9253.8,2.808e+1,2.475e-14,,2.057e-1,,,2.788e+1,,
9255.8,2.583e+1,1.329e-14,,1.948e-1,,,2.563e+1,,
9257.7,2.375e+1,7.317e-15,,1.861e-1,,,2.356e+1,,
9259.6,2.174e+1,4.005e-15,,1.792e-1,,,2.156e+1,,
9261.5,1.982e+1,2.179e-15,,1.742e-1,,,1.965e+1,,
9263.5,1.792e+1,1.141e-15,,1.709e-1,,,1.775e+1,,
9265.4,1.623e+1,6.131e-16,,1.698e-1,,,1.606e+1,,
9267.3,1.466e+1,3.276e-16,,1.706e-1,,,1.449e+1,,
9269.2,1.322e+1,1.740e-16,,1.732e-1,,,1.305e+1,,
9271.2,1.184e+1,8.880e-17,,1.779e-1,,,1.166e+1,,
9273.1,1.065e+1,4.659e-17,,1.842e-1,,,1.047e+1,,
9275,9.592e+0,2.430e-17,,1.921e-1,,,9.399e+0,,
9276.9,8.646e+0,,,2.015e-1,,,8.445e+0,,
9278.8,7.811e+0,,,2.122e-1,,,7.599e+0,,
9280.8,7.045e+0,,,2.248e-1,,,6.820e+0,,
9282.7,6.415e+0,,,2.378e-1,,,6.178e+0,,
9284.6,5.873e+0,,,2.516e-1,,,5.622e+0,,
9286.5,5.410e+0,,,2.660e-1,,,5.144e+0,,
9288.5,4.999e+0,,,2.816e-1,,,4.717e+0,,
9290.4,4.672e+0,,,2.966e-1,,,4.376e+0,,
9292.3,4.401e+0,,,3.115e-1,,,4.089e+0,,
9294.2,4.177e+0,,,3.262e-1,,,3.851e+0,,
9296.2,3.988e+0,,,3.412e-1,,,3.646e+0,,
9298.1,3.845e+0,,,3.547e-1,,,3.490e+0,,
9300,3.734e+0,4.102e-17,,3.673e-1,,,3.367e+0,,
9301.9,3.652e+0,7.616e-17,,3.789e-1,,,3.273e+0,,
9303.8,3.594e+0,1.406e-16,,3.892e-1,,,3.205e+0,,
9305.8,3.558e+0,2.666e-16,,3.986e-1,,,3.159e+0,,
9307.7,3.545e+0,4.869e-16,,4.059e-1,,,3.139e+0,,
9309.6,3.551e+0,9.171e-16,,4.116e-1,,,3.139e+0,,
9311.5,3.575e+0,1.658e-15,,4.156e-1,,,3.160e+0,,
9313.5,3.620e+0,3.076e-15,,4.179e-1,,,3.203e+0,,
9315.4,3.681e+0,5.502e-15,,4.182e-1,,,3.262e+0,,
9317.3,3.757e+0,9.788e-15,,4.167e-1,,,3.341e+0,,
9319.2,3.850e+0,1.732e-14,,4.134e-1,,,3.437e+0,,
9321.2,3.965e+0,3.140e-14,,4.080e-1,,,3.557e+0,,
9323.1,4.088e+0,5.495e-14,,4.011e-1,,,3.687e+0,,
9325,4.225e+0,9.566e-14,,3.927e-1,,,3.833e+0,,
9326.9,4.374e+0,1.656e-13,,3.827e-1,,,3.991e+0,,
9328.8,4.533e+0,2.853e-13,,3.714e-1,,,4.162e+0,,
9330.8,4.709e+0,5.027e-13,,3.581e-1,,,4.351e+0,,
9332.7,4.882e+0,8.562e-13,,3.443e-1,,,4.538e+0,,
9334.6,5.058e+0,1.451e-12,,3.297e-1,,,4.728e+0,,
9336.5,5.233e+0,2.445e-12,,3.142e-1,,,4.919e+0,,
9338.5,5.414e+0,4.211e-12,,2.973e-1,,,5.117e+0,,
9340.4,5.579e+0,7.018e-12,,2.808e-1,,,5.298e+0,,
9342.3,5.733e+0,1.164e-11,,2.641e-1,,,5.469e+0,,
9344.2,5.874e+0,1.919e-11,,2.473e-1,,,5.626e+0,,
9346.2,6.003e+0,3.230e-11,,2.297e-1,,,5.773e+0,,
9348.1,6.106e+0,5.269e-11,,2.132e-1,,,5.892e+0,,
9350,6.185e+0,8.548e-11,,1.970e-1,,,5.988e+0,,
9351.9,6.240e+0,1.379e-10,,1.814e-1,,,6.058e+0,,
9353.8,6.267e+0,2.214e-10,,1.663e-1,,,6.101e+0,,
9355.8,6.265e+0,3.623e-10,,1.512e-1,,,6.114e+0,,
9357.7,6.233e+0,5.752e-10,,1.377e-1,,,6.095e+0,,
9359.6,6.171e+0,9.083e-10,,1.250e-1,,,6.046e+0,,
9361.5,6.080e+0,1.427e-9,,1.133e-1,,,5.967e+0,,
9363.5,5.954e+0,2.282e-9,,1.020e-1,,,5.852e+0,,
9365.4,5.805e+0,3.545e-9,,9.231e-2,,,5.713e+0,,
9367.3,5.632e+0,5.478e-9,,8.364e-2,,,5.548e+0,,
9369.2,5.435e+0,8.421e-9,,7.601e-2,,,5.359e+0,,
9371.2,5.207e+0,1.316e-8,,6.911e-2,,,5.138e+0,,
9373.1,4.971e+0,2.002e-8,,6.362e-2,,,4.908e+0,,
9375,4.722e+0,3.027e-8,,5.915e-2,,,4.663e+0,,
9376.9,4.462e+0,4.553e-8,,5.569e-2,,,4.406e+0,,
9378.8,4.194e+0,6.813e-8,,5.321e-2,,,4.140e+0,,
9380.8,3.907e+0,1.035e-7,,5.163e-2,,,3.855e+0,,
9382.7,3.633e+0,1.532e-7,,5.106e-2,,,3.582e+0,,
9384.6,3.361e+0,2.256e-7,,5.137e-2,,,3.310e+0,,
9386.5,3.094e+0,3.303e-7,,5.251e-2,,,3.042e+0,,
9388.5,2.820e+0,4.906e-7,,5.455e-2,,,2.766e+0,,
9390.4,2.570e+0,7.106e-7,,5.724e-2,,,2.513e+0,,
9392.3,2.331e+0,1.024e-6,,6.060e-2,,,2.270e+0,,
9394.2,2.105e+0,1.467e-6,,6.458e-2,,,2.040e+0,,
9396.2,1.881e+0,2.130e-6,,6.937e-2,,,1.812e+0,,
9398.1,1.684e+0,3.020e-6,,7.442e-2,,,1.609e+0,,
9400,1.501e+0,4.258e-6,,7.989e-2,,,1.422e+0,,
9401.9,1.335e+0,5.972e-6,,8.570e-2,,,1.249e+0,,
9403.8,1.183e+0,8.331e-6,,9.180e-2,,,1.091e+0,,
9405.8,1.039e+0,1.176e-5,,9.842e-2,,,9.406e-1,,
9407.7,9.172e-1,1.623e-5,,1.048e-1,,,8.124e-1,,
9409.6,8.090e-1,2.228e-5,,1.113e-1,,,6.977e-1,,
9411.5,7.137e-1,3.042e-5,,1.177e-1,,,5.959e-1,,
9413.5,6.262e-1,4.198e-5,,1.244e-1,,,5.017e-1,,
9415.4,5.542e-1,5.669e-5,,1.306e-1,,,4.236e-1,,
9417.3,4.923e-1,7.617e-5,,1.365e-1,,,3.557e-1,,
9419.2,4.392e-1,1.018e-4,,1.421e-1,,,2.970e-1,,
9421.2,3.920e-1,1.373e-4,,1.476e-1,,,2.442e-1,,
9423.1,3.543e-1,1.815e-4,,1.525e-1,,,2.016e-1,,
9425,3.226e-1,2.387e-4,,1.569e-1,,,1.655e-1,,
9426.9,2.963e-1,3.122e-4,,1.609e-1,,,1.351e-1,,
9428.8,2.744e-1,4.062e-4,,1.644e-1,,,1.097e-1,,
9430.8,2.556e-1,5.329e-4,,1.675e-1,,,8.754e-2,,
9432.7,2.409e-1,6.858e-4,,1.700e-1,,,7.026e-2,,
9434.6,2.290e-1,8.780e-4,,1.720e-1,,,5.607e-2,,
9436.5,2.192e-1,1.118e-3,,1.735e-1,,,4.451e-2,,
9438.5,2.108e-1,1.434e-3,,1.747e-1,,,3.469e-2,,
9440.4,2.044e-1,1.807e-3,,1.754e-1,,,2.722e-2,,
9442.3,1.991e-1,2.264e-3,,1.756e-1,,,2.124e-2,,
9444.2,1.949e-1,2.822e-3,,1.756e-1,,,1.648e-2,,
9446.2,1.913e-1,3.539e-3,,1.752e-1,,,1.254e-2,,
9448.1,1.886e-1,4.364e-3,,1.746e-1,,,9.621e-3,,
9450,1.864e-1,5.353e-3,,1.737e-1,,,7.340e-3,,
9451.9,1.848e-1,6.532e-3,,1.727e-1,,,5.568e-3,,
9453.8,1.837e-1,7.928e-3,,1.715e-1,,,4.201e-3,,
9455.8,1.829e-1,9.667e-3,,1.702e-1,,,3.104e-3,,
9457.7,1.827e-1,1.161e-2,,1.688e-1,,,2.315e-3,,
9459.6,1.830e-1,1.387e-2,,1.674e-1,,,1.717e-3,,
9461.5,1.837e-1,1.648e-2,,1.660e-1,,,1.266e-3,,
9463.5,1.850e-1,1.964e-2,,1.644e-1,,,9.136e-4,,
9465.4,1.868e-1,2.309e-2,,1.630e-1,,,6.661e-4,,
9467.3,1.891e-1,2.700e-2,,1.616e-1,,,4.830e-4,,
9469.2,1.921e-1,3.140e-2,,1.603e-1,,,3.483e-4,,
9471.2,1.958e-1,3.661e-2,,1.590e-1,,,2.454e-4,,
9473.1,2.001e-1,4.213e-2,,1.578e-1,,,1.749e-4,,
9475,2.051e-1,4.823e-2,,1.567e-1,,,1.240e-4,,
9476.9,2.108e-1,5.492e-2,,1.557e-1,,,8.742e-5,,
9478.8,2.172e-1,6.221e-2,,1.549e-1,,,6.129e-5,,
9480.8,2.248e-1,7.053e-2,,1.542e-1,,,4.192e-5,,
9482.7,2.328e-1,7.905e-2,,1.537e-1,,,2.906e-5,,
9484.6,2.415e-1,8.812e-2,,1.534e-1,,,2.003e-5,,
9486.5,2.510e-1,9.773e-2,,1.533e-1,,,1.373e-5,,
9488.5,2.618e-1,1.084e-1,,1.535e-1,,,9.184e-6,,
9490.4,2.728e-1,1.189e-1,,1.539e-1,,,6.240e-6,,
9492.3,2.845e-1,1.298e-1,,1.547e-1,,,4.231e-6,,
9494.2,2.967e-1,1.409e-1,,1.558e-1,,,2.878e-6,,
9496.2,3.101e-1,1.528e-1,,1.573e-1,,,1.948e-6,,
9498.1,3.233e-1,1.641e-1,,1.592e-1,,,1.399e-6,,
9500,3.368e-1,1.754e-1,,1.614e-1,,,1.090e-6,,
9501.9,3.505e-1,1.864e-1,,1.641e-1,,,9.753e-7,,
9503.8,3.643e-1,1.971e-1,,1.671e-1,,,1.039e-6,,
9505.8,3.787e-1,2.079e-1,,1.708e-1,,,1.311e-6,,
9507.7,3.921e-1,2.175e-1,,1.746e-1,,,1.812e-6,,
9509.6,4.051e-1,2.264e-1,,1.787e-1,,,2.629e-6,,
9511.5,4.176e-1,2.344e-1,,1.832e-1,,,3.893e-6,,
9513.5,4.299e-1,2.418e-1,,1.881e-1,,,5.924e-6,,
9515.4,4.407e-1,2.477e-1,,1.930e-1,,,8.823e-6,,
9517.3,4.504e-1,2.524e-1,,1.980e-1,,,1.310e-5,,
9519.2,4.589e-1,2.559e-1,,2.030e-1,,,1.936e-5,,
9521.2,4.663e-1,2.581e-1,,2.082e-1,,,2.905e-5,,
9523.1,4.719e-1,2.589e-1,,2.129e-1,,,4.250e-5,,
9525,4.758e-1,2.584e-1,,2.174e-1,,,6.185e-5,,
9526.9,4.780e-1,2.564e-1,,2.215e-1,,,8.955e-5,,
9528.8,4.785e-1,2.532e-1,,2.251e-1,,,1.290e-4,,
9530.8,4.770e-1,2.485e-1,,2.283e-1,,,1.883e-4,,
9532.7,4.737e-1,2.428e-1,,2.307e-1,,,2.683e-4,,
9534.6,4.687e-1,2.360e-1,,2.323e-1,,,3.803e-4,,
9536.5,4.619e-1,2.282e-1,,2.332e-1,,,5.363e-4,,
9538.5,4.529e-1,2.190e-1,,2.331e-1,,,7.657e-4,,
9540.4,4.427e-1,2.095e-1,,2.322e-1,,,1.068e-3,,
9542.3,4.312e-1,1.994e-1,,2.303e-1,,,1.482e-3,,
9544.2,4.183e-1,1.888e-1,,2.275e-1,,,2.046e-3,,
9546.2,4.036e-1,1.772e-1,,2.236e-1,,,2.857e-3,,
9548.1,3.888e-1,1.660e-1,,2.189e-1,,,3.903e-3,,
9550,3.733e-1,1.547e-1,,2.134e-1,,,5.302e-3,,
9551.9,3.576e-1,1.434e-1,,2.071e-1,,,7.166e-3,,
9553.8,3.419e-1,1.322e-1,,2.000e-1,,,9.635e-3,,
9555.8,3.257e-1,1.208e-1,,1.919e-1,,,1.308e-2,,
9557.7,3.112e-1,1.102e-1,,1.836e-1,,,1.740e-2,,
9559.6,2.979e-1,1.000e-1,,1.748e-1,,,2.303e-2,,
9561.5,2.863e-1,9.031e-2,,1.657e-1,,,3.031e-2,,
9563.5,2.767e-1,8.066e-2,,1.558e-1,,,4.026e-2,,
9565.4,2.707e-1,7.207e-2,,1.462e-1,,,5.243e-2,,
9567.3,2.685e-1,6.406e-2,,1.366e-1,,,6.792e-2,,
9569.2,2.711e-1,5.664e-2,,1.270e-1,,,8.753e-2,,
9571.2,2.801e-1,4.948e-2,,1.170e-1,,,1.137e-1,,
9573.1,2.959e-1,4.328e-2,,1.077e-1,,,1.449e-1,,
9575,3.202e-1,3.767e-2,,9.874e-2,,,1.838e-1,,
9576.9,3.546e-1,3.261e-2,,9.012e-2,,,2.319e-1,,
9578.8,4.011e-1,2.809e-2,,8.192e-2,,,2.911e-1,,
9580.8,4.653e-1,2.387e-2,,7.379e-2,,,3.676e-1,,
9582.7,5.434e-1,2.034e-2,,6.658e-2,,,4.565e-1,,
9584.6,6.410e-1,1.724e-2,,5.992e-2,,,5.639e-1,,
9586.5,7.613e-1,1.454e-2,,5.383e-2,,,6.929e-1,,
9588.5,9.160e-1,1.208e-2,,4.806e-2,,,8.558e-1,,
9590.4,1.094e+0,1.008e-2,,4.320e-2,,,1.040e+0,,
9592.3,1.306e+0,8.369e-3,,3.896e-2,,,1.258e+0,,
9594.2,1.556e+0,6.910e-3,,3.535e-2,,,1.514e+0,,
9596.2,1.866e+0,5.617e-3,,3.223e-2,,,1.828e+0,,
9598.1,2.211e+0,4.588e-3,,2.991e-2,,,2.176e+0,,
9600,2.608e+0,3.729e-3,,2.824e-2,,,2.576e+0,,
9601.9,3.065e+0,3.015e-3,,2.720e-2,,,3.034e+0,,
9603.8,3.585e+0,2.424e-3,,2.681e-2,,,3.555e+0,,
9605.8,4.206e+0,1.917e-3,,2.710e-2,,,4.177e+0,,
9607.7,4.871e+0,1.525e-3,,2.805e-2,,,4.841e+0,,
9609.6,5.614e+0,1.207e-3,,2.967e-2,,,5.583e+0,,
9611.5,6.437e+0,9.505e-4,,3.196e-2,,,6.404e+0,,
9613.5,7.393e+0,7.349e-4,,3.511e-2,,,7.357e+0,,
9615.4,8.388e+0,5.725e-4,,3.880e-2,,,8.349e+0,,
9617.3,9.469e+0,4.436e-4,,4.319e-2,,,9.425e+0,,
9619.2,1.063e+1,3.420e-4,,4.828e-2,,,1.058e+1,,
9621.2,1.195e+1,2.586e-4,,5.438e-2,,,1.189e+1,,
9623.1,1.327e+1,1.972e-4,,6.089e-2,,,1.321e+1,,
9625,1.467e+1,1.496e-4,,6.808e-2,,,1.460e+1,,
9626.9,1.613e+1,1.129e-4,,7.592e-2,,,1.606e+1,,
9628.8,1.765e+1,8.477e-5,,8.439e-2,,,1.756e+1,,
9630.8,1.928e+1,6.234e-5,,9.393e-2,,,1.919e+1,,
9632.7,2.087e+1,4.630e-5,,1.035e-1,,,2.076e+1,,
9634.6,2.246e+1,3.421e-5,,1.136e-1,,,2.235e+1,,
9636.5,2.406e+1,2.514e-5,,1.241e-1,,,2.393e+1,,
9638.5,2.571e+1,1.808e-5,,1.355e-1,,,2.557e+1,,
9640.4,2.724e+1,1.315e-5,,1.465e-1,,,2.709e+1,,
9642.3,2.871e+1,9.508e-6,,1.576e-1,,,2.855e+1,,
9644.2,3.010e+1,6.841e-6,,1.687e-1,,,2.993e+1,,
9646.2,3.146e+1,4.810e-6,,1.802e-1,,,3.128e+1,,
9648.1,3.263e+1,3.424e-6,,1.908e-1,,,3.244e+1,,
9650,3.367e+1,2.424e-6,,2.011e-1,,,3.347e+1,,
9651.9,3.456e+1,1.707e-6,,2.108e-1,,,3.435e+1,,
9653.8,3.529e+1,1.196e-6,,2.198e-1,,,3.507e+1,,
9655.8,3.587e+1,8.179e-7,,2.284e-1,,,3.565e+1,,
9657.7,3.624e+1,5.669e-7,,2.356e-1,,,3.601e+1,,
9659.6,3.642e+1,3.908e-7,,2.418e-1,,,3.618e+1,,
9661.5,3.641e+1,2.680e-7,,2.469e-1,,,3.617e+1,,
9663.5,3.620e+1,1.792e-7,,2.509e-1,,,3.595e+1,,
9665.4,3.580e+1,1.216e-7,,2.534e-1,,,3.555e+1,,
9667.3,3.523e+1,8.204e-8,,2.546e-1,,,3.497e+1,,
9669.2,3.448e+1,5.508e-8,,2.545e-1,,,3.422e+1,,
9671.2,3.352e+1,3.600e-8,,2.530e-1,,,3.327e+1,,
9673.1,3.246e+1,2.391e-8,,2.502e-1,,,3.221e+1,,
9675,3.127e+1,1.579e-8,,2.461e-1,,,3.102e+1,,
9676.9,2.996e+1,1.038e-8,,2.409e-1,,,2.972e+1,,
9678.8,2.856e+1,6.782e-9,,2.345e-1,,,2.833e+1,,
9680.8,2.701e+1,4.310e-9,,2.267e-1,,,2.678e+1,,
9682.7,2.547e+1,2.787e-9,,2.184e-1,,,2.525e+1,,
9684.6,2.390e+1,1.792e-9,,2.092e-1,,,2.369e+1,,
9686.5,2.231e+1,1.147e-9,,1.994e-1,,,2.211e+1,,
9688.5,2.063e+1,7.124e-10,,1.885e-1,,,2.044e+1,,
9690.4,1.906e+1,4.508e-10,,1.778e-1,,,1.888e+1,,
9692.3,1.751e+1,2.838e-10,,1.668e-1,,,1.734e+1,,
9694.2,1.601e+1,1.777e-10,,1.557e-1,,,1.585e+1,,
9696.2,1.449e+1,1.079e-10,,1.439e-1,,,1.434e+1,,
9698.1,1.311e+1,6.685e-11,,1.329e-1,,,1.298e+1,,
9700,1.181e+1,4.119e-11,,1.220e-1,,,1.169e+1,,
9701.9,1.059e+1,2.524e-11,,1.115e-1,,,1.048e+1,,
9703.8,9.450e+0,1.539e-11,,1.013e-1,,,9.349e+0,,
9705.8,8.349e+0,9.086e-12,,9.114e-2,,,8.258e+0,,
9707.7,7.396e+0,5.479e-12,,8.196e-2,,,7.314e+0,,
9709.6,6.533e+0,3.286e-12,,7.331e-2,,,6.460e+0,,
9711.5,5.761e+0,1.960e-12,,6.524e-2,,,5.695e+0,,
9713.5,5.043e+0,1.132e-12,,5.738e-2,,,4.985e+0,,
9715.4,4.449e+0,6.678e-13,,5.051e-2,,,4.399e+0,,
9717.3,3.939e+0,3.920e-13,,4.424e-2,,,3.895e+0,,
9719.2,3.509e+0,2.289e-13,,3.855e-2,,,3.471e+0,,
9721.2,3.140e+0,1.292e-13,,3.315e-2,,,3.107e+0,,
9723.1,2.865e+0,7.460e-14,,2.858e-2,,,2.836e+0,,
9725,2.660e+0,4.285e-14,,2.450e-2,,,2.635e+0,,
9726.9,2.521e+0,2.449e-14,,2.090e-2,,,2.500e+0,,
9728.8,2.447e+0,1.392e-14,,1.774e-2,,,2.429e+0,,
9730.8,2.434e+0,7.635e-15,,1.484e-2,,,2.419e+0,,
9732.7,2.481e+0,4.292e-15,,1.246e-2,,,2.468e+0,,
9734.6,2.583e+0,2.400e-15,,1.040e-2,,,2.573e+0,,
9736.5,2.739e+0,1.335e-15,,8.643e-3,,,2.730e+0,,
9738.5,2.957e+0,7.159e-16,,7.071e-3,,,2.950e+0,,
9740.4,3.214e+0,3.726e-16,,5.812e-3,,,3.208e+0,,
9742.3,3.516e+0,2.042e-16,,4.752e-3,,,3.511e+0,,
9744.2,3.862e+0,1.113e-16,,3.865e-3,,,3.858e+0,,
9746.2,4.270e+0,5.844e-17,,3.092e-3,,,4.267e+0,,
9748.1,4.696e+0,3.151e-17,,2.489e-3,,,4.694e+0,,
9750,5.157e+0,,,1.992e-3,,,5.155e+0,,
9751.9,5.648e+0,,,1.587e-3,,,5.646e+0,,
9753.8,6.165e+0,,,1.257e-3,,,6.164e+0,,
9755.8,6.734e+0,,,9.781e-4,,,6.733e+0,,
9757.7,7.290e+0,,,7.666e-4,,,7.290e+0,,
9759.6,7.858e+0,,,5.977e-4,,,7.858e+0,,
9761.5,8.431e+0,,,4.636e-4,,,8.431e+0,,
9763.5,9.033e+0,,,3.528e-4,,,9.032e+0,,
9765.4,9.596e+0,,,2.707e-4,,,9.595e+0,,
9767.3,1.014e+1,,,2.067e-4,,,1.014e+1,,
9769.2,1.067e+1,,,1.570e-4,,,1.067e+1,,
9771.2,1.119e+1,,,1.168e-4,,,1.119e+1,,
9773.1,1.165e+1,,,8.776e-5,,,1.165e+1,,
9775,1.207e+1,,,6.559e-5,,,1.207e+1,,
9776.9,1.244e+1,,,4.877e-5,,,1.244e+1,,
9778.8,1.275e+1,,,3.607e-5,,,1.275e+1,,
9780.8,1.302e+1,,,2.611e-5,,,1.302e+1,,
9782.7,1.321e+1,,,1.911e-5,,,1.321e+1,,
9784.6,1.334e+1,,,1.391e-5,,,1.334e+1,,
9786.5,1.340e+1,,,1.007e-5,,,1.340e+1,,
9788.5,1.339e+1,,,7.129e-6,,,1.339e+1,,
9790.4,1.331e+1,,,5.108e-6,,,1.331e+1,,
9792.3,1.316e+1,,,3.640e-6,,,1.316e+1,,
9794.2,1.295e+1,,,2.581e-6,,,1.295e+1,,
9796.2,1.266e+1,,,1.787e-6,,,1.266e+1,,
9798.1,1.232e+1,5.956e-17,,1.253e-6,,,1.232e+1,,
9800,1.194e+1,1.075e-16,,8.745e-7,,,1.194e+1,,
9801.9,1.151e+1,2.138e-16,,6.070e-7,,,1.151e+1,,
9803.8,1.103e+1,3.826e-16,,4.191e-7,,,1.103e+1,,
9805.8,1.050e+1,7.023e-16,,2.822e-7,,,1.050e+1,,
9807.7,9.962e+0,1.245e-15,,1.928e-7,,,9.962e+0,,
9809.6,9.405e+0,2.195e-15,,1.310e-7,,,9.405e+0,,
9811.5,8.834e+0,3.851e-15,,8.858e-8,,,8.834e+0,,
9813.5,8.225e+0,6.925e-15,,5.834e-8,,,8.225e+0,,
9815.4,7.646e+0,1.203e-14,,3.902e-8,,,7.646e+0,,
9817.3,7.071e+0,2.081e-14,,2.596e-8,,,7.071e+0,,
9819.2,6.506e+0,3.580e-14,,1.718e-8,,,6.506e+0,,
9821.2,5.927e+0,6.306e-14,,1.107e-8,,,5.927e+0,,
9823.1,5.397e+0,1.074e-13,,7.247e-9,,,5.397e+0,,
9825,4.889e+0,1.822e-13,,4.721e-9,,,4.889e+0,,
9826.9,4.407e+0,3.074e-13,,3.059e-9,,,4.407e+0,,
9828.8,3.951e+0,5.161e-13,,1.972e-9,,,3.951e+0,,
9830.8,3.504e+0,8.860e-13,,1.235e-9,,,3.504e+0,,
9832.7,3.109e+0,1.473e-12,,7.879e-10,,,3.109e+0,,
9834.6,2.745e+0,2.437e-12,,4.999e-10,,,2.745e+0,,
9836.5,2.411e+0,4.013e-12,,3.155e-10,,,2.411e+0,,
9838.5,2.092e+0,6.747e-12,,1.933e-10,,,2.092e+0,,
9840.4,1.819e+0,1.100e-11,,1.207e-10,,,1.819e+0,,
9842.3,1.573e+0,1.785e-11,,7.498e-11,,,1.573e+0,,
9844.2,1.353e+0,2.881e-11,,4.633e-11,,,1.353e+0,,
9846.2,1.149e+0,4.746e-11,,2.776e-11,,,1.149e+0,,
9848.1,9.782e-1,7.586e-11,,1.697e-11,,,9.782e-1,,
9850,8.287e-1,1.207e-10,,1.032e-11,,,8.287e-1,,
9851.9,6.985e-1,1.910e-10,,6.244e-12,,,6.985e-1,,
9853.8,5.857e-1,3.010e-10,,3.758e-12,,,5.857e-1,,
9855.8,4.840e-1,4.832e-10,,2.190e-12,,,4.840e-1,,
9857.7,4.016e-1,7.537e-10,,1.304e-12,,,4.016e-1,,
9859.6,3.316e-1,1.170e-9,,7.723e-13,,,3.316e-1,,
9861.5,2.724e-1,1.807e-9,,4.551e-13,,,2.724e-1,,
9863.5,2.202e-1,2.842e-9,,2.593e-13,,,2.202e-1,,
9865.4,1.790e-1,4.347e-9,,1.512e-13,,,1.790e-1,,
