Wavelength (Å),Sum,He I (9.8e-01),He II (2.2e-04),Ne I (9.9e-03),Ne II (1.1e-04),Ne III (3.7e-15),Ar I (2.8e-03),Ar II (7.2e-03),Ar III (7.6e-08)
3510,1.673e+0,2.254e-2,,2.427e-1,2.479e-7,2.089e-37,,1.408e+0,2.557e-8
3515,1.679e+0,2.299e-2,,2.220e-1,2.168e-7,1.235e-37,,1.434e+0,2.240e-8
3520,1.706e+0,2.999e-2,,2.026e-1,1.944e-7,2.745e-37,,1.473e+0,1.899e-8
3525,1.758e+0,4.477e-2,,1.833e-1,1.824e-7,7.785e-37,,1.530e+0,1.557e-8
3530,1.840e+0,6.925e-2,,1.631e-1,1.810e-7,2.172e-36,,1.608e+0,1.233e-8
3535,1.955e+0,1.060e-1,,1.420e-1,1.892e-7,5.843e-36,,1.707e+0,9.435e-9
3540,2.102e+0,1.578e-1,,1.203e-1,2.049e-7,1.515e-35,,1.824e+0,6.969e-9
3545,2.278e+0,2.273e-1,,9.877e-2,2.251e-7,3.784e-35,,1.952e+0,4.967e-9
3550,2.475e+0,3.167e-1,,7.839e-2,2.468e-7,9.107e-35,,2.080e+0,3.414e-9
3555,2.685e+0,4.269e-1,,6.002e-2,2.666e-7,2.112e-34,,2.198e+0,2.262e-9
3560,2.894e+0,5.571e-1,,4.426e-2,2.818e-7,4.717e-34,,2.293e+0,1.444e-9
3565,3.092e+0,7.051e-1,,3.141e-2,2.902e-7,1.015e-33,,2.355e+0,8.883e-10
3570,3.263e+0,8.667e-1,,2.144e-2,2.910e-7,2.106e-33,,2.374e+0,5.261e-10
3575,3.396e+0,1.037e+0,,1.407e-2,2.843e-7,4.207e-33,,2.345e+0,3.000e-10
3580,3.482e+0,1.210e+0,,8.872e-3,2.716e-7,8.100e-33,,2.264e+0,1.647e-10
3585,3.518e+0,1.380e+0,,5.375e-3,2.557e-7,1.502e-32,,2.133e+0,8.700e-11
3590,3.504e+0,1.541e+0,,3.129e-3,2.400e-7,2.685e-32,,1.960e+0,4.423e-11
3595,3.444e+0,1.688e+0,,1.750e-3,2.286e-7,4.622e-32,,1.754e+0,2.163e-11
3600,3.348e+0,1.818e+0,,9.398e-4,2.258e-7,7.668e-32,,1.529e+0,1.018e-11
3605,3.224e+0,1.925e+0,,4.849e-4,2.354e-7,1.226e-31,,1.299e+0,4.609e-12
3610,3.081e+0,2.005e+0,,2.403e-4,2.611e-7,1.887e-31,,1.076e+0,2.007e-12
3615,2.926e+0,2.054e+0,,1.144e-4,3.058e-7,2.800e-31,,8.721e-1,8.410e-13
3620,2.762e+0,2.067e+0,,5.229e-5,3.716e-7,4.004e-31,,6.949e-1,3.389e-13
3625,2.591e+0,2.043e+0,,2.296e-5,4.599e-7,5.517e-31,,5.484e-1,1.314e-13
3630,2.415e+0,1.982e+0,,9.683e-6,5.714e-7,7.325e-31,,4.331e-1,4.899e-14
3635,2.235e+0,1.889e+0,,3.922e-6,7.063e-7,9.378e-31,,3.468e-1,1.757e-14
3640,2.057e+0,1.772e+0,,1.526e-6,8.643e-7,1.158e-30,,2.855e-1,6.061e-15
3645,1.890e+0,1.645e+0,,5.702e-7,1.045e-6,1.380e-30,,2.443e-1,2.011e-15
3650,1.744e+0,1.525e+0,,2.047e-7,1.248e-6,1.589e-30,,2.187e-1,6.419e-16
3655,1.633e+0,1.428e+0,,7.054e-8,1.473e-6,1.775e-30,,2.048e-1,1.970e-16
3660,1.570e+0,1.370e+0,,2.336e-8,1.717e-6,1.931e-30,,2.001e-1,5.818e-17
3665,1.565e+0,1.362e+0,,7.427e-9,1.979e-6,2.068e-30,,2.032e-1,1.652e-17
3670,1.623e+0,1.409e+0,,2.268e-9,2.254e-6,2.216e-30,,2.142e-1,4.512e-18
3675,1.741e+0,1.507e+0,,6.654e-10,2.533e-6,2.442e-30,,2.341e-1,1.185e-18
3680,1.909e+0,1.645e+0,,1.875e-10,2.808e-6,2.869e-30,,2.645e-1,2.994e-19
3685,2.111e+0,1.804e+0,,5.073e-11,3.064e-6,3.701e-30,,3.067e-1,7.274e-20
3690,2.323e+0,1.961e+0,,1.318e-11,3.288e-6,5.273e-30,,3.615e-1,1.700e-20
3695,2.521e+0,2.092e+0,,3.291e-12,3.463e-6,8.113e-30,,4.286e-1,3.818e-21
3700,2.682e+0,2.176e+0,,7.890e-13,3.577e-6,1.303e-29,,5.059e-1,8.249e-22
3705,2.786e+0,2.196e+0,,1.817e-13,3.621e-6,2.122e-29,,5.899e-1,1.714e-22
3710,2.821e+0,2.145e+0,,4.019e-14,3.591e-6,3.436e-29,,6.754e-1,3.423e-23
3715,2.783e+0,2.026e+0,,8.536e-15,3.488e-6,5.469e-29,,7.566e-1,6.291e-24
3720,2.677e+0,1.849e+0,,1.742e-15,3.324e-6,8.505e-29,,8.274e-1,9.141e-25
3725,2.514e+0,1.632e+0,,3.413e-16,3.110e-6,1.287e-28,,8.827e-1,
3730,2.313e+0,1.394e+0,,6.423e-17,2.865e-6,1.891e-28,,9.189e-1,
3735,2.093e+0,1.159e+0,,,2.606e-6,2.693e-28,,9.347e-1,
3740,1.876e+0,9.455e-1,,,2.348e-6,3.715e-28,,9.307e-1,
3745,1.682e+0,7.726e-1,,,2.106e-6,4.959e-28,,9.096e-1,
3750,1.529e+0,6.543e-1,,,1.886e-6,6.402e-28,,8.750e-1,
3755,1.433e+0,6.016e-1,,,1.691e-6,7.992e-28,,8.315e-1,
3760,1.406e+0,6.232e-1,,,1.521e-6,9.645e-28,,7.830e-1,
3765,1.458e+0,7.253e-1,,,1.370e-6,1.125e-27,,7.331e-1,
3770,1.596e+0,9.119e-1,,,1.233e-6,1.267e-27,,6.843e-1,
3775,1.822e+0,1.184e+0,,,1.105e-6,1.380e-27,,6.386e-1,
3780,2.134e+0,1.536e+0,,,9.816e-7,1.452e-27,,5.973e-1,
3785,2.521e+0,1.959e+0,,,8.609e-7,1.475e-27,,5.615e-1,
3790,2.968e+0,2.435e+0,,,7.427e-7,1.449e-27,,5.323e-1,
3795,3.450e+0,2.939e+0,,,6.285e-7,1.375e-27,,5.107e-1,
3800,3.941e+0,3.443e+0,,,5.210e-7,1.260e-27,,4.980e-1,
3805,4.410e+0,3.915e+0,,,4.227e-7,1.117e-27,,4.951e-1,
3810,4.833e+0,4.330e+0,,,3.358e-7,9.569e-28,,5.024e-1,
3815,5.193e+0,4.674e+0,,,2.617e-7,7.932e-28,,5.198e-1,
3820,5.490e+0,4.944e+0,,,2.005e-7,6.367e-28,,5.459e-1,
3825,5.738e+0,5.159e+0,,,1.515e-7,4.957e-28,,5.785e-1,
3830,5.968e+0,5.354e+0,,,1.135e-7,3.756e-28,,6.141e-1,
3835,6.224e+0,5.575e+0,,,8.451e-8,2.788e-28,,6.487e-1,
3840,6.552e+0,5.874e+0,,,6.284e-8,2.054e-28,,6.782e-1,
3845,6.996e+0,6.297e+0,,,4.675e-8,1.539e-28,,6.985e-1,
3850,7.581e+0,6.875e+0,,,3.478e-8,1.224e-28,,7.065e-1,
3855,8.311e+0,7.610e+0,,,2.584e-8,1.088e-28,,7.008e-1,
3860,9.158e+0,8.477e+0,,,1.910e-8,1.115e-28,,6.813e-1,
3865,1.007e+1,9.419e+0,,,1.398e-8,1.293e-28,,6.500e-1,
3870,1.096e+1,1.035e+1,,,1.008e-8,1.617e-28,,6.101e-1,
3875,1.175e+1,1.118e+1,,,7.139e-9,2.081e-28,,5.662e-1,
3880,1.234e+1,1.182e+1,,,4.944e-9,2.674e-28,,5.228e-1,
3885,1.266e+1,1.217e+1,,,3.339e-9,3.378e-28,,4.845e-1,
3890,1.265e+1,1.220e+1,,,2.193e-9,4.165e-28,,4.548e-1,
3895,1.231e+1,1.188e+1,,,1.400e-9,4.990e-28,,4.357e-1,
3900,1.166e+1,1.124e+1,,,8.665e-10,5.800e-28,,4.275e-1,
3905,1.076e+1,1.033e+1,,,5.199e-10,6.533e-28,,4.291e-1,
3910,9.681e+0,9.243e+0,,,3.021e-10,7.130e-28,2.122e-15,4.377e-1,
3915,8.514e+0,8.064e+0,,,1.700e-10,7.535e-28,8.804e-15,4.497e-1,
3920,7.347e+0,6.886e+0,,,9.256e-11,7.712e-28,3.549e-14,4.615e-1,
3925,6.254e+0,5.784e+0,,,4.876e-11,7.643e-28,1.390e-13,4.695e-1,
3930,5.289e+0,4.818e+0,,,2.485e-11,7.334e-28,5.289e-13,4.710e-1,
3935,4.487e+0,4.022e+0,,,1.225e-11,6.815e-28,1.955e-12,4.647e-1,
3940,3.860e+0,3.409e+0,,,5.840e-12,6.133e-28,7.022e-12,4.508e-1,
3945,3.407e+0,2.976e+0,,,2.692e-12,5.346e-28,2.450e-11,4.308e-1,
3950,3.117e+0,2.710e+0,,,1.200e-12,4.514e-28,8.304e-11,4.072e-1,
3955,2.976e+0,2.593e+0,,,5.173e-13,3.694e-28,2.734e-10,3.833e-1,
3960,2.971e+0,2.609e+0,,,2.156e-13,2.929e-28,8.747e-10,3.627e-1,
3965,3.094e+0,2.746e+0,,,8.688e-14,2.253e-28,2.719e-9,3.483e-1,
3970,3.341e+0,2.998e+0,,,3.385e-14,1.680e-28,8.208e-9,3.427e-1,
3975,3.710e+0,3.363e+0,,,1.275e-14,1.217e-28,2.408e-8,3.472e-1,
3980,4.202e+0,3.841e+0,,,4.642e-15,8.567e-29,6.861e-8,3.618e-1,
3985,4.810e+0,4.424e+0,,,1.634e-15,5.865e-29,1.900e-7,3.856e-1,
3990,5.517e+0,5.100e+0,,,5.560e-16,3.912e-29,5.109e-7,4.167e-1,
3995,6.294e+0,5.842e+0,,,1.829e-16,2.546e-29,1.335e-6,4.522e-1,
4000,7.099e+0,6.610e+0,,,5.816e-17,1.620e-29,3.389e-6,4.893e-1,
4005,7.877e+0,7.352e+0,,,1.788e-17,1.010e-29,8.359e-6,5.250e-1,
4010,8.567e+0,8.010e+0,,,5.332e-18,6.185e-30,2.003e-5,5.568e-1,
4015,9.108e+0,8.525e+0,,,1.590e-18,3.730e-30,4.662e-5,5.831e-1,
4020,9.447e+0,8.844e+0,,,6.236e-19,2.220e-30,1.054e-4,6.030e-1,
4025,9.549e+0,8.932e+0,,,7.195e-19,1.307e-30,2.317e-4,6.169e-1,
4030,9.397e+0,8.771e+0,,,1.814e-18,7.619e-31,4.946e-4,6.256e-1,
4035,9.002e+0,8.371e+0,,,5.119e-18,4.415e-31,1.026e-3,6.306e-1,
4040,8.395e+0,7.760e+0,,,1.424e-17,2.564e-31,2.067e-3,6.336e-1,
4045,7.626e+0,6.986e+0,,,3.859e-17,1.532e-31,4.048e-3,6.361e-1,
4050,6.756e+0,6.109e+0,,,1.017e-16,1.007e-31,7.700e-3,6.394e-1,
4055,5.849e+0,5.191e+0,,,2.608e-16,8.189e-32,1.423e-2,6.439e-1,
4060,4.966e+0,4.291e+0,,,6.502e-16,8.855e-32,2.557e-2,6.496e-1,
4065,4.159e+0,3.458e+0,,,1.577e-15,1.185e-31,4.463e-2,6.558e-1,
4070,3.465e+0,2.728e+0,,,3.722e-15,1.739e-31,7.570e-2,6.614e-1,
4075,2.912e+0,2.122e+0,,,8.542e-15,2.595e-31,1.248e-1,6.650e-1,
4080,2.513e+0,1.648e+0,,,1.908e-14,3.829e-31,2.000e-1,6.653e-1,
4085,2.274e+0,1.301e+0,,,4.144e-14,5.527e-31,3.116e-1,6.612e-1,
4090,2.194e+0,1.070e+0,,,8.760e-14,7.785e-31,4.721e-1,6.517e-1,
4095,2.270e+0,9.382e-1,,,1.802e-13,1.070e-30,6.955e-1,6.364e-1,
4100,2.497e+0,8.852e-1,,,3.605e-13,1.439e-30,9.967e-1,6.151e-1,
4105,2.869e+0,8.913e-1,,,7.021e-13,1.897e-30,1.390e+0,5.881e-1,
4110,3.381e+0,9.375e-1,,,1.331e-12,2.463e-30,1.887e+0,5.561e-1,
4115,4.021e+0,1.006e+0,,,2.454e-12,3.168e-30,2.495e+0,5.199e-1,
4120,4.778e+0,1.082e+0,,,4.406e-12,4.067e-30,3.215e+0,4.807e-1,
4125,5.631e+0,1.152e+0,,,7.700e-12,5.258e-30,4.040e+0,4.398e-1,
4130,6.558e+0,1.205e+0,,,1.310e-11,6.901e-30,4.955e+0,3.983e-1,
4135,7.529e+0,1.234e+0,,,2.170e-11,9.248e-30,5.937e+0,3.575e-1,
4140,8.511e+0,1.235e+0,,,3.501e-11,1.267e-29,6.957e+0,3.187e-1,
4145,9.472e+0,1.206e+0,,,5.499e-11,1.771e-29,7.984e+0,2.831e-1,
4150,1.038e+1,1.147e+0,,,8.413e-11,2.504e-29,8.982e+0,2.515e-1,
4155,1.121e+1,1.063e+0,,,1.254e-10,3.556e-29,9.921e+0,2.251e-1,
4160,1.194e+1,9.602e-1,,,1.821e-10,5.031e-29,1.077e+1,2.047e-1,
4165,1.255e+1,8.442e-1,,,2.577e-10,7.042e-29,1.151e+1,1.911e-1,
4170,1.303e+1,7.225e-1,,,3.554e-10,9.709e-29,1.212e+1,1.849e-1,
4175,1.337e+1,6.018e-1,,,4.778e-10,1.314e-28,1.258e+1,1.867e-1,
4180,1.357e+1,4.877e-1,,,6.263e-10,1.741e-28,1.288e+1,1.969e-1,
4185,1.361e+1,3.845e-1,,,8.006e-10,2.257e-28,1.301e+1,2.155e-1,
4190,1.350e+1,2.949e-1,,,9.984e-10,2.860e-28,1.296e+1,2.424e-1,
4195,1.323e+1,2.200e-1,,,1.215e-9,3.543e-28,1.274e+1,2.769e-1,
4200,1.282e+1,1.595e-1,,,1.443e-9,4.291e-28,1.234e+1,3.182e-1,
4205,1.227e+1,1.125e-1,,,1.673e-9,5.083e-28,1.180e+1,3.651e-1,
4210,1.162e+1,7.713e-2,,,1.894e-9,5.893e-28,1.112e+1,4.162e-1,
4215,1.088e+1,5.140e-2,,,2.096e-9,6.690e-28,1.036e+1,4.700e-1,
4220,1.010e+1,3.330e-2,,,2.266e-9,7.442e-28,9.542e+0,5.249e-1,
4225,9.315e+0,2.097e-2,,,2.397e-9,8.120e-28,8.714e+0,5.796e-1,
4230,8.556e+0,1.283e-2,,,2.480e-9,8.695e-28,7.911e+0,6.329e-1,
4235,7.852e+0,7.636e-3,,,2.513e-9,9.143e-28,7.160e+0,6.841e-1,
4240,7.217e+0,4.427e-3,,,2.495e-9,9.444e-28,6.480e+0,7.326e-1,
4245,6.660e+0,2.519e-3,,,2.430e-9,9.586e-28,5.879e+0,7.787e-1,
4250,6.178e+0,1.443e-3,,,2.322e-9,9.562e-28,5.353e+0,8.232e-1,
4255,5.762e+0,9.038e-4,,,2.181e-9,9.372e-28,4.893e+0,8.679e-1,
4260,5.403e+0,7.398e-4,,,2.015e-9,9.023e-28,4.487e+0,9.160e-1,
4265,5.094e+0,8.970e-4,,,1.835e-9,8.529e-28,4.122e+0,9.718e-1,
4270,4.833e+0,1.422e-3,,,1.649e-9,7.911e-28,3.790e+0,1.041e+0,
4275,4.622e+0,2.468e-3,,,1.468e-9,7.194e-28,3.488e+0,1.132e+0,
4280,4.474e+0,4.324e-3,,,1.298e-9,6.409e-28,3.216e+0,1.253e+0,
4285,4.400e+0,7.450e-3,,,1.150e-9,5.590e-28,2.980e+0,1.413e+0,
4290,4.418e+0,1.254e-2,,,1.030e-9,4.770e-28,2.785e+0,1.620e+0,
4295,4.539e+0,2.058e-2,,,9.473e-10,3.978e-28,2.637e+0,1.882e+0,
4300,4.769e+0,3.291e-2,,,9.128e-10,3.242e-28,2.535e+0,2.201e+0,
4305,5.106e+0,5.128e-2,,,9.379e-10,2.579e-28,2.478e+0,2.576e+0,
4310,5.537e+0,7.788e-2,,,1.036e-9,2.002e-28,2.457e+0,3.002e+0,
4315,6.040e+0,1.152e-1,,,1.220e-9,1.516e-28,2.459e+0,3.465e+0,
4320,6.585e+0,1.662e-1,,,1.506e-9,1.121e-28,2.470e+0,3.949e+0,
4325,7.139e+0,2.335e-1,,,1.905e-9,8.089e-29,2.472e+0,4.433e+0,
4330,7.666e+0,3.199e-1,,,2.427e-9,5.718e-29,2.452e+0,4.894e+0,
4335,8.135e+0,4.271e-1,,,3.073e-9,3.994e-29,2.399e+0,5.309e+0,
4340,8.520e+0,5.560e-1,,,3.840e-9,2.818e-29,2.305e+0,5.659e+0,
4345,8.805e+0,7.060e-1,,,4.712e-9,2.111e-29,2.170e+0,5.929e+0,
4350,8.984e+0,8.748e-1,,,5.664e-9,1.822e-29,1.998e+0,6.111e+0,
4355,9.060e+0,1.059e+0,,,6.658e-9,1.942e-29,1.797e+0,6.205e+0,
4360,9.047e+0,1.252e+0,,,7.652e-9,2.508e-29,1.576e+0,6.218e+0,
4365,8.962e+0,1.451e+0,,,8.595e-9,3.611e-29,1.348e+0,6.163e+0,
4370,8.831e+0,1.651e+0,,,9.435e-9,5.395e-29,1.123e+0,6.057e+0,
4375,8.680e+0,1.850e+0,,,1.012e-8,8.062e-29,9.120e-1,5.918e+0,
4380,8.535e+0,2.051e+0,,,1.062e-8,1.186e-28,7.213e-1,5.763e+0,
4385,8.425e+0,2.263e+0,,,1.091e-8,1.708e-28,5.557e-1,5.606e+0,
4390,8.375e+0,2.503e+0,,,1.096e-8,2.403e-28,4.169e-1,5.456e+0,
4395,8.414e+0,2.793e+0,,,1.078e-8,3.297e-28,3.046e-1,5.316e+0,
4400,8.566e+0,3.164e+0,,,1.039e-8,4.414e-28,2.167e-1,5.185e+0,
4405,8.857e+0,3.651e+0,4.182e-29,,9.816e-9,5.764e-28,1.502e-1,5.056e+0,
4410,9.309e+0,4.287e+0,1.485e-28,,9.095e-9,7.341e-28,1.013e-1,4.920e+0,
4415,9.938e+0,5.105e+0,5.153e-28,,8.270e-9,9.119e-28,6.655e-2,4.767e+0,
4420,1.075e+1,6.126e+0,1.748e-27,8.706e-18,7.382e-9,1.105e-27,4.257e-2,4.586e+0,
4425,1.175e+1,7.357e+0,5.797e-27,4.100e-17,6.473e-9,1.306e-27,2.652e-2,4.370e+0,
4430,1.292e+1,8.784e+0,1.879e-26,1.439e-16,5.576e-9,1.505e-27,1.608e-2,4.117e+0,
4435,1.421e+1,1.037e+1,5.954e-26,4.938e-16,4.721e-9,1.692e-27,9.498e-3,3.826e+0,
4440,1.557e+1,1.206e+1,1.844e-25,1.657e-15,3.928e-9,1.855e-27,5.462e-3,3.504e+0,
4445,1.692e+1,1.376e+1,5.582e-25,5.435e-15,3.213e-9,1.984e-27,3.059e-3,3.158e+0,
4450,1.819e+1,1.539e+1,1.652e-24,1.743e-14,2.583e-9,2.070e-27,1.668e-3,2.801e+0,
4455,1.927e+1,1.683e+1,4.778e-24,5.466e-14,2.041e-9,2.106e-27,8.854e-4,2.443e+0,
4460,2.008e+1,1.799e+1,1.351e-23,1.676e-13,1.584e-9,2.090e-27,4.577e-4,2.099e+0,
4465,2.055e+1,1.877e+1,3.734e-23,5.024e-13,1.208e-9,2.023e-27,2.304e-4,1.778e+0,
4470,2.061e+1,1.912e+1,1.009e-22,1.473e-12,9.039e-10,1.910e-27,1.129e-4,1.488e+0,
4475,2.025e+1,1.901e+1,2.664e-22,4.220e-12,6.639e-10,1.758e-27,5.391e-5,1.236e+0,
4480,1.946e+1,1.844e+1,6.875e-22,1.182e-11,4.783e-10,1.579e-27,2.505e-5,1.024e+0,
4485,1.830e+1,1.744e+1,1.735e-21,3.240e-11,3.379e-10,1.384e-27,1.134e-5,8.539e-1,
4490,1.682e+1,1.610e+1,4.278e-21,8.678e-11,2.339e-10,1.182e-27,4.996e-6,7.236e-1,
4495,1.512e+1,1.449e+1,1.031e-20,2.273e-10,1.587e-10,9.853e-28,2.144e-6,6.304e-1,
4500,1.330e+1,1.273e+1,2.431e-20,5.820e-10,1.054e-10,8.009e-28,8.957e-7,5.707e-1,
4505,1.144e+1,1.090e+1,5.599e-20,1.457e-9,6.853e-11,6.351e-28,3.644e-7,5.406e-1,
4510,9.640e+0,9.104e+0,1.261e-19,3.567e-9,4.361e-11,4.911e-28,1.443e-7,5.358e-1,
4515,7.969e+0,7.417e+0,2.774e-19,8.538e-9,2.715e-11,3.705e-28,5.568e-8,5.523e-1,
4520,6.479e+0,5.893e+0,5.969e-19,1.998e-8,1.653e-11,2.726e-28,2.091e-8,5.861e-1,
4525,5.200e+0,4.567e+0,1.255e-18,4.572e-8,9.844e-12,1.956e-28,7.654e-9,6.336e-1,
4530,4.143e+0,3.452e+0,2.580e-18,1.023e-7,5.731e-12,1.369e-28,2.741e-9,6.913e-1,
4535,3.300e+0,2.544e+0,5.184e-18,2.238e-7,3.261e-12,9.349e-29,9.929e-10,7.561e-1,
4540,2.654e+0,1.829e+0,1.018e-17,4.786e-7,1.813e-12,6.226e-29,4.528e-10,8.251e-1,
4545,2.178e+0,1.283e+0,1.955e-17,1.001e-6,9.855e-13,4.044e-29,4.669e-10,8.957e-1,
4550,1.842e+0,8.771e-1,3.668e-17,2.046e-6,5.232e-13,2.562e-29,9.913e-10,9.654e-1,
4555,1.617e+0,5.850e-1,6.729e-17,4.091e-6,2.714e-13,1.583e-29,2.489e-9,1.032e+0,
4560,1.474e+0,3.806e-1,1.206e-16,7.997e-6,1.375e-13,9.544e-30,6.276e-9,1.094e+0,
4565,1.390e+0,2.415e-1,2.115e-16,1.528e-5,6.803e-14,5.611e-30,1.554e-8,1.149e+0,
4570,1.345e+0,1.495e-1,3.623e-16,2.856e-5,3.287e-14,3.218e-30,3.763e-8,1.196e+0,
4575,1.323e+0,9.041e-2,6.067e-16,5.219e-5,1.551e-14,1.800e-30,8.918e-8,1.233e+0,
4580,1.313e+0,5.353e-2,9.931e-16,9.324e-5,7.146e-15,9.821e-31,2.067e-7,1.259e+0,
4585,1.306e+0,3.130e-2,1.589e-15,1.629e-4,3.214e-15,5.226e-31,4.688e-7,1.275e+0,
4590,1.297e+0,1.853e-2,2.485e-15,2.782e-4,1.411e-15,2.713e-31,1.040e-6,1.278e+0,
4595,1.283e+0,1.185e-2,3.800e-15,4.646e-4,6.049e-16,1.374e-31,2.257e-6,1.270e+0,
4600,1.262e+0,9.237e-3,5.678e-15,7.586e-4,2.530e-16,6.784e-32,4.792e-6,1.252e+0,
4605,1.234e+0,9.615e-3,8.294e-15,1.211e-3,1.033e-16,3.268e-32,9.953e-6,1.223e+0,
4610,1.202e+0,1.263e-2,1.184e-14,1.891e-3,4.117e-17,1.535e-32,2.022e-5,1.187e+0,
4615,1.167e+0,1.846e-2,1.653e-14,2.886e-3,1.601e-17,7.037e-33,4.019e-5,1.145e+0,
4620,1.132e+0,2.771e-2,2.255e-14,4.306e-3,6.075e-18,3.146e-33,7.814e-5,1.100e+0,
4625,1.100e+0,4.136e-2,3.007e-14,6.284e-3,2.249e-18,1.372e-33,1.486e-4,1.053e+0,
4630,1.076e+0,6.066e-2,3.920e-14,8.966e-3,8.125e-19,5.834e-34,2.765e-4,1.006e+0,
4635,1.061e+0,8.714e-2,4.995e-14,1.251e-2,2.864e-19,2.421e-34,5.034e-4,9.613e-1,
4640,1.061e+0,1.225e-1,6.222e-14,1.706e-2,9.846e-20,9.796e-35,8.963e-4,9.206e-1,
4645,1.078e+0,1.683e-1,7.575e-14,2.275e-2,3.302e-20,3.867e-35,1.561e-3,8.853e-1,
4650,1.115e+0,2.261e-1,9.014e-14,2.967e-2,1.080e-20,1.489e-35,2.660e-3,8.567e-1,
4655,1.176e+0,2.971e-1,1.049e-13,3.784e-2,3.448e-21,5.592e-36,4.435e-3,8.363e-1,
4660,1.262e+0,3.817e-1,1.192e-13,4.717e-2,1.073e-21,2.049e-36,7.231e-3,8.260e-1,
4665,1.376e+0,4.794e-1,1.325e-13,5.750e-2,3.259e-22,7.321e-37,1.154e-2,8.275e-1,
4670,1.518e+0,5.887e-1,1.440e-13,6.854e-2,9.652e-23,2.552e-37,1.800e-2,8.431e-1,
4675,1.689e+0,7.069e-1,1.529e-13,7.988e-2,2.788e-23,8.679e-38,2.748e-2,8.748e-1,
4680,1.886e+0,8.299e-1,1.587e-13,9.103e-2,7.853e-24,2.879e-38,4.104e-2,9.243e-1,
4685,2.107e+0,9.527e-1,1.611e-13,1.014e-1,2.075e-24,9.315e-39,5.996e-2,9.926e-1,
4690,2.345e+0,1.069e+0,1.597e-13,1.105e-1,5.579e-25,2.940e-39,8.569e-2,1.080e+0,
4695,2.596e+0,1.173e+0,1.549e-13,1.177e-1,1.462e-25,9.053e-40,1.198e-1,1.185e+0,
4700,2.851e+0,1.259e+0,1.468e-13,1.226e-1,,2.719e-40,1.638e-1,1.305e+0,
4705,3.102e+0,1.321e+0,1.360e-13,1.249e-1,,7.968e-41,2.192e-1,1.437e+0,
4710,3.342e+0,1.355e+0,1.231e-13,1.244e-1,,2.278e-41,2.869e-1,1.576e+0,
4715,3.563e+0,1.358e+0,1.090e-13,1.211e-1,,6.351e-42,3.674e-1,1.717e+0,
4720,3.760e+0,1.332e+0,9.428e-14,1.153e-1,,1.728e-42,4.601e-1,1.853e+0,
4725,3.929e+0,1.277e+0,7.974e-14,1.073e-1,,3.981e-43,5.638e-1,1.980e+0,
4730,4.066e+0,1.197e+0,6.591e-14,9.768e-2,,8.583e-45,6.759e-1,2.095e+0,
4735,4.171e+0,1.097e+0,5.326e-14,8.694e-2,,2.122e-45,7.926e-1,2.195e+0,
4740,4.247e+0,9.832e-1,4.207e-14,7.566e-2,,5.595e-46,9.094e-1,2.279e+0,
4745,4.295e+0,8.615e-1,3.248e-14,6.438e-2,,,1.021e+0,2.348e+0,
4750,4.318e+0,7.380e-1,2.451e-14,5.356e-2,,,1.121e+0,2.405e+0,
4755,4.320e+0,6.182e-1,1.808e-14,4.357e-2,,,1.205e+0,2.453e+0,
4760,4.304e+0,5.064e-1,1.304e-14,3.466e-2,,,1.268e+0,2.495e+0,
4765,4.274e+0,4.056e-1,9.191e-15,2.696e-2,,,1.306e+0,2.535e+0,
4770,4.232e+0,3.177e-1,6.332e-15,2.050e-2,,,1.318e+0,2.575e+0,
4775,4.180e+0,2.435e-1,4.265e-15,1.525e-2,,,1.305e+0,2.616e+0,
4780,4.119e+0,1.829e-1,2.807e-15,1.109e-2,,,1.268e+0,2.658e+0,
4785,4.053e+0,1.349e-1,1.807e-15,7.881e-3,,,1.212e+0,2.699e+0,
4790,3.983e+0,9.846e-2,1.136e-15,5.479e-3,,,1.143e+0,2.736e+0,
4795,3.912e+0,7.215e-2,6.986e-16,3.725e-3,,,1.070e+0,2.767e+0,
4800,3.844e+0,5.481e-2,4.199e-16,2.476e-3,,,9.990e-1,2.788e+0,
4805,3.784e+0,4.562e-2,2.467e-16,1.611e-3,,,9.397e-1,2.797e+0,
4810,3.738e+0,4.421e-2,1.416e-16,1.026e-3,,,8.992e-1,2.793e+0,
4815,3.712e+0,5.089e-2,7.950e-17,6.424e-4,,,8.841e-1,2.776e+0,
4820,3.714e+0,6.666e-2,4.362e-17,3.988e-4,,,8.993e-1,2.747e+0,
4825,3.750e+0,9.334e-2,2.339e-17,2.516e-4,,,9.476e-1,2.709e+0,
4830,3.827e+0,1.335e-1,1.226e-17,1.711e-4,,,1.029e+0,2.663e+0,
4835,3.948e+0,1.906e-1,6.284e-18,1.386e-4,,,1.143e+0,2.614e+0,
4840,4.116e+0,2.687e-1,3.148e-18,1.445e-4,,,1.284e+0,2.562e+0,
4845,4.330e+0,3.721e-1,1.541e-18,1.862e-4,,,1.446e+0,2.511e+0,
4850,4.586e+0,5.054e-1,7.376e-19,2.674e-4,,,1.621e+0,2.459e+0,
4855,4.878e+0,6.729e-1,3.451e-19,3.970e-4,,,1.798e+0,2.407e+0,
4860,5.197e+0,8.777e-1,1.578e-19,5.893e-4,,,1.966e+0,2.353e+0,
4865,5.532e+0,1.122e+0,7.053e-20,8.632e-4,,,2.116e+0,2.294e+0,
